backbone_id,member_count_train,member_count_total,n_countries_train,n_countries_test,refseq_share_train,insd_share_train,split_year,backbone_assignment_mode,max_resolved_year_train,min_resolved_year_test,spread_severity_bin,n_train_macro_regions,genus_purity_train,family_purity_train,mobility_purity_train,replicon_purity_train,backbone_purity_score,mean_n_replicon_types_train,multi_replicon_fraction_train,primary_replicon_diversity_train,plasmidfinder_presence_fraction_train,plasmidfinder_mean_type_count_train,plasmidfinder_multi_type_fraction_train,plasmidfinder_mean_max_identity_train,plasmidfinder_mean_coverage_train,plasmidfinder_dominant_type_purity_train,plasmidfinder_support_score,plasmidfinder_complexity_score,assignment_primary_fraction,assignment_confidence_score,pmlst_presence_fraction_train,pmlst_scheme_purity_train,pmlst_st_purity_train,pmlst_allele_purity_train,pmlst_coherence_score,mean_pmid_count_train,max_pmid_count_train,clinical_context_fraction_train,environmental_context_fraction_train,host_associated_context_fraction_train,food_context_fraction_train,pathogenic_context_fraction_train,ecology_context_diversity_train,ecology_context_score,mash_neighbor_distance_train_mean,coherence_score,mobility_dominance,replicon_dominance,topology_dominance,relaxase_support,mpf_support,orit_support,mobilizable_support,support_shrinkage,T_raw,T_eff,host_observation_count,host_taxon_signature_count,genus_unique_count,H_genus_richness_norm,family_unique_count,order_unique_count,class_unique_count,phylum_unique_count,H_genus_norm,phylo_breadth_score,phylo_pairwise_dispersion_score,phylo_breadth_augmented_score,host_taxon_evenness_score,host_support_factor,predicted_host_range_score,reported_host_range_score,H_external_host_range_score,H_external_host_range_support,H_obs,H_obs_basic,H_support,H_raw,H_phylogenetic_raw,H_augmented_raw,H_phylogenetic_augmented_raw,H_eff,H_phylogenetic_eff,H_augmented_eff,H_phylogenetic_augmented_eff,mean_amr_class_count,mean_amr_gene_count,mdr_proxy_fraction,xdr_proxy_fraction,mean_last_resort_convergence_score,mean_amr_mechanism_diversity_proxy,mean_amr_clinical_threat_score,A_consistency,A_recurrence,amr_support_factor,canonical_member_count_train,amr_class_richness_norm,amr_gene_burden_norm,amr_clinical_threat_norm,A_content_raw,A_raw,A_eff,T_eff_norm,H_eff_norm,H_obs_norm,H_breadth_norm,H_support_norm,H_external_host_range_norm,H_augmented_norm,host_phylogenetic_dispersion_norm,host_taxon_evenness_norm,H_phylogenetic_norm,H_phylogenetic_augmented_norm,A_eff_norm,A_recurrence_norm,T_raw_norm,A_raw_norm,support_shrinkage_norm,amr_support_norm,backbone_purity_norm,assignment_confidence_norm,pmlst_coherence_norm,clinical_context_fraction_norm,pathogenic_context_fraction_norm,pmlst_presence_norm,plasmidfinder_support_norm,plasmidfinder_complexity_norm,ecology_context_diversity_norm,ecology_context_norm,mash_neighbor_distance_train_norm,H_obs_specialization_norm,H_specialization_norm,H_phylogenetic_specialization_norm,H_phylogenetic_augmented_specialization_norm,H_augmented_specialization_norm,amr_load_density_norm,amr_mdr_proxy_norm,amr_xdr_proxy_norm,last_resort_convergence_norm,amr_mechanism_diversity_norm,amr_clinical_escalation_norm,clinical_context_sparse_penalty_norm,external_t_synergy_norm,T_A_synergy_norm,T_H_obs_synergy_norm,A_H_obs_synergy_norm,T_coherence_synergy_norm,H_A_synergy_norm,clinical_A_synergy_norm,clinical_weapon_synergy_norm,endemic_resistance_norm,H_evenness_T_synergy_norm,host_support_observed_flag,external_host_support_observed_flag,amr_support_observed_flag,pmlst_support_observed_flag,context_support_observed_flag,metadata_support_depth_norm,metadata_missingness_burden,context_support_guard_norm,silent_carrier_risk_norm,mean_n_replicon_types_norm,replicon_architecture_norm,amr_burden_latent_norm,amr_burden_saturation_norm,replicon_multiplicity_latent_norm,replicon_multiplicity_saturation_norm,host_range_latent_norm,host_range_saturation_norm,eco_clinical_context_latent_norm,eco_clinical_context_saturation_norm,monotonic_latent_priority_index,strict_priority_index,strict_operational_priority_index,legacy_geometric_priority_index,arithmetic_priority_index,priority_index,operational_priority_index,bio_priority_index,evidence_support_index,log1p_member_count_train,log1p_n_countries_train,H_support_norm_residual,amr_support_norm_residual,label_geo_spread,n_new_countries_future,year,geo_country_record_count_train,geo_country_entropy_train,geo_macro_region_entropy_train,geo_dominant_region_share_train,knownness_score,region,host_genus,mean_antibiotic_pressure,max_health_exp,tourist_entropy,country_slope_train,host_breadth_slope_train,mobility_shift_slope_train,recent_expansion_flag,other_amr_count,colistin_resistance_count,carbapenemase_count,amr_class_shannon,esbl_count
AF912,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.2375,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.7692307692307693,0.1923076923076923,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.2204812092115424,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.6102406046057712,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0120787790107947,0.0120787790107947,0.0427610860880763,0.0383952116974158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832167832167832,0.8969398522687302,0.8909602532536054,0.9303552585297221,0.8030513176144244,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.9453273998728544,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9212898751733704,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998956455267135,0.0,0.6978150235272993,0.0,0.5221445221445221,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5887933425797504,0.41120665742024964,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.3221025128609491,0.0,0.0,0.0,0.5600522118285044,0.5600522118285044,0.5600522118285044,0.6252275528008588,0.36113037447988905,0.6931471805599453,0.6931471805599453,0.46074776338330575,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.6250138696255202,unknown,Pandoraea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AG077,1,1,1,0,0.0,1.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.4615384615384615,0.1153846153846153,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.057703632190293,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5288518160951465,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0104678124789769,0.0104678124789769,0.0370579700288698,0.0332743794534185,1.0,1.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.25,1.0,0.42802303262955854,0.37566137566137564,0.3354978354978355,0.4018422041454671,0.6339102492825519,0.15847756232063798,0.42657342657342656,0.23953570172353147,0.8909602532536054,0.9303552585297221,0.18446601941747573,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.31601731601731603,0.0,0.5772409408773045,0.538961038961039,0.7222607489597781,0.562610229276896,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.5502645502645502,0.0,0.0,0.0,0.41798941798941797,0.0,0.0,0.2722645926529422,0.13480458935004389,0.38005996817111837,0.2815588679113125,0.28438228438228436,0.02200894427415708,0.0,0.009388430774290782,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.44048321090392284,0.5595167890960772,0.0,0.5595167890960772,0.0,0.0,0.46435786435786436,0.5394022570509611,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.39048829325109685,0.3184380653049534,0.3184380653049534,0.3184380653049534,0.32737548143809136,0.32737548143809136,0.32737548143809136,0.6821857461226886,0.642435489118337,0.6931471805599453,0.6931471805599453,-0.03660817639043501,0.4417939614865505,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.5508588037876063,unknown,Leptolyngbya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0
AB561,3,18,1,6,1.0,0.0,2015,training_only,2012.0,2020.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.2416666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.6923076923076923,0.3461538461538461,3.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1437398936440172,0.2420987598590409,0.0,0.1573641939083766,0.0,0.2857142857142857,0.2,0.0,0.2,1.0,0.0150397847377436,0.0186545570822485,0.6428571428571428,0.0186545570822485,0.0150397847377436,0.0610811870910324,0.0548448443114639,0.0096684330456923,0.0096684330456923,0.0392664774156637,0.0352573999145125,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.4,3.0,0.4472168905950096,0.3915343915343915,0.538961038961039,0.41937564106470054,0.5287568067739652,0.2115027227095861,0.916083916083916,0.07949349278930706,0.06823777699613084,0.08652831516004221,0.8959778085991679,0.6382596188421431,0.08230742173760112,0.0,0.0,0.06823777699613084,0.07069996482588814,0.47835497835497837,0.3736842105263158,0.6554354736172918,0.25757575757575757,0.926490984743412,0.7566137566137566,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7249240121580547,0.9916782246879334,0.923370319001387,0.0,0.9317622230038691,0.9134716848399578,0.9317622230038691,0.9293000351741119,0.9176925782623989,0.5502645502645502,0.0,0.0,0.0,0.43562610229276894,0.0,0.0,0.5846993711071381,0.43821330184966545,0.0625115299754765,0.03264188033797601,0.916083916083916,0.4369637280295036,0.0,0.4002954431598949,0.3413499453875632,0.0,1.0,1.0,1.0,0.0,1.0,0.7642769815585349,0.23572301844146515,0.0,0.15714867896097676,0.858600583090379,0.38637026239067057,0.5457431457431458,0.7413840440075207,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.44625520110957007,0.6025967703175634,0.7952879485163444,0.3265921275473121,0.3265921275473121,0.3265921275473121,0.49131079574273384,0.49131079574273384,0.49131079574273384,0.33317984878436385,0.8415523706785843,1.3862943611198906,0.6931471805599453,0.27440791647982277,0.44915320539300224,1,6,2012.0,3.0,0.6931471805599453,0.0,1.0,0.8821384907792675,unknown,Staphylococcus,0.0,0.0,0.0,0.11867905056759546,0.0,-1.947759692324836e-18,1.0,6.0,0.0,0.0,-0.0,0.0
AG256,1,1,1,0,1.0,0.0,2015,training_only,2012.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.7692307692307693,0.1923076923076923,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.1797153602962883,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5898576801481441,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0116753302100115,0.0116753302100115,0.0413328035698679,0.0371127557388049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832167832167832,0.8782975729862821,0.8909602532536054,0.9303552585297221,0.7704576976421637,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.9453273998728544,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998956455267135,0.0,0.6978150235272993,0.0,0.5221445221445221,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4803190013869626,0.5196809986130374,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.3221025128609491,0.0,0.0,0.0,0.5538381187343551,0.5538381187343551,0.5538381187343551,0.6252275528008588,0.36113037447988905,0.6931471805599453,0.6931471805599453,0.428154143411045,-0.12611834050180384,0,0,2012.0,1.0,0.6931471805599453,0.0,1.0,0.5707766990291262,unknown,Stanieria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF519,1,1,1,0,1.0,0.0,2015,training_only,2013.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.4615384615384615,0.1153846153846153,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0736211274922749,0.6,0.0,0.6,1.0,0.0197934698537438,0.0245507777990862,0.5368105637461374,0.0245507777990862,0.0197934698537438,0.1213691339651549,0.1089774376292924,0.0106253437106804,0.0106253437106804,0.0651522332252153,0.05850023972939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42657342657342656,0.25782623988744285,0.8909602532536054,0.9303552585297221,0.2031900138696255,0.8694714131607335,0.8438269433696799,0.0,0.0,0.8909602532536054,0.835033415406261,0.0,0.0,0.5772409408773045,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.16496658459373903,0.1561730566303201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708934000196136,0.0,0.38005996817111837,0.0,0.42657342657342656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.33282940360610264,0.6671705963938974,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.9086299892125134,0.9962651280921859,0.4102115117891817,0.5229597434453729,0.3589089722848049,0.0,0.0,0.0,0.2281332221536231,0.2281332221536231,0.2281332221536231,0.5025320664690088,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.13911354036149312,-0.12611834050180384,0,0,2013.0,1.0,0.6931471805599453,0.0,1.0,0.6664147018030513,unknown,Anabaena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AH321,1,3,1,2,1.0,0.0,2015,training_only,2009.0,2020.0,1.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.2572842744474721,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.6286421372237361,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0124430091919311,0.0124430091919311,0.0440505275223081,0.0395530021412033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085473091804432,0.8909602532536054,0.9303552585297221,0.8183079056865464,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4927600554785021,0.5072399445214979,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.18112349188192808,0.0,0.0,0.0,0.30284910306014773,0.30284910306014773,0.30284910306014773,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,0.4760043514554278,-0.12611834050180384,0,2,2009.0,1.0,0.6931471805599453,0.0,1.0,0.576997226074896,unknown,Klebsiella,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AG645,1,1,1,0,1.0,0.0,2015,training_only,2012.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.1797153602962883,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5898576801481441,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0116753302100115,0.0116753302100115,0.0413328035698679,0.0371127557388049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8782975729862821,0.8909602532536054,0.9303552585297221,0.7704576976421637,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4803190013869626,0.5196809986130374,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.18112349188192808,0.0,0.0,0.0,0.292765857662094,0.292765857662094,0.292765857662094,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,0.428154143411045,-0.12611834050180384,0,0,2012.0,1.0,0.6931471805599453,0.0,1.0,0.5707766990291262,unknown,Stanieria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD723,1,13,1,2,1.0,0.0,2015,training_only,2011.0,2019.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.7692307692307693,0.1923076923076923,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0987292626528676,0.6,0.0,0.6,1.0,0.0197934698537438,0.0245507777990862,0.5493646313264338,0.0245507777990862,0.0197934698537438,0.1213691339651549,0.1089774376292924,0.0108738322688728,0.0108738322688728,0.0666759095351759,0.0598683498461156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832167832167832,0.3443545550474851,0.8909602532536054,0.9303552585297221,0.23613037447988905,0.8694714131607335,0.8438269433696799,0.0,0.0,0.8909602532536054,0.835033415406261,0.0,0.0,0.9453273998728544,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7249240121580547,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.16496658459373903,0.1561730566303201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809846033147003,0.0,0.6978150235272993,0.0,0.7832167832167832,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.34139389736477116,0.6586061026352288,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.9086299892125134,0.9962651280921859,0.4102115117891817,0.5229597434453729,0.4231047764806091,0.0,0.0,0.0,0.3758571127547561,0.3758571127547561,0.3758571127547561,0.6252275528008588,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.10617317975122958,-0.12611834050180384,0,2,2011.0,1.0,0.6931471805599453,0.0,1.0,0.6706969486823855,unknown,Serratia,0.0,0.0,0.0,0.09696969696969697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AA850,2,6,1,2,1.0,0.0,2015,training_only,2015.0,2018.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.9955,1.0,1.0,0.998425,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.5,0.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.3846153846153846,0.1538461538461538,2.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.0,0.1573641939083766,0.0,0.1809504828991293,0.8,0.0,0.8,1.0,0.0166442578454456,0.020644661042942,0.5904752414495646,0.020644661042942,0.0166442578454456,0.1285135356075525,0.1153924012938311,0.0098280221700383,0.0098280221700383,0.0758840609674067,0.0681363560154199,5.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.4,2.0,0.8598848368522073,0.7707231040564374,0.7965367965367965,0.8153039704543223,0.9029418422325561,0.3611767368930225,0.46789574062301337,0.08969398522687302,0.1674287724234963,0.20717551881814983,0.7794729542302358,0.9223300970873787,0.8519169890960253,0.0,0.0,0.1674287724234963,0.8448821667252902,0.8679653679653679,1.0,0.16338207247298156,0.9004329004329005,0.8744798890429958,0.7566137566137566,1.0,1.0,0.0,0.5327102803738317,0.0,0.0,0.6367781155015197,0.7249240121580547,0.9916782246879334,0.957004160887656,0.0,0.8325712275765037,0.7928244811818501,0.8325712275765037,0.15511783327470985,0.1480830109039747,0.5502645502645502,1.0,0.0,0.0,1.0,0.3,0.06686585350046019,0.4315543238755949,0.40611729867928215,0.07833920947469376,0.1453223760645498,0.46789574062301337,0.6881441925409565,0.4623740745236072,0.32197973662437634,0.7928244811818501,0.0,1.0,1.0,1.0,0.0,1.0,0.7339857194226126,0.2660142805773874,0.39100173838400853,0.2660142805773874,0.9650145772594753,0.7842565597667639,0.6487734487734488,0.8990313593663384,0.8836734693877553,0.9921295206424414,0.945631067961165,0.9974172402480519,0.7392458553151775,0.9549210253731191,0.8248609191072922,0.3314908942036658,0.3314908942036658,0.3314908942036658,0.47518503127175143,0.47518503127175143,0.47518503127175143,0.423663497241344,0.8155468228283762,1.0986122886681098,0.6931471805599453,0.2738090646207809,0.5244170230434926,0,2,2015.0,2.0,0.6931471805599453,0.0,1.0,0.8669928597113062,unknown,Staphylococcus,0.0,0.0,0.0,0.2202797202797203,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0
AG033,3,3,1,0,1.0,0.0,2015,training_only,2012.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.1916666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1437398936440172,0.2420987598590409,0.2,0.2273641939083766,0.9182958340544894,0.3256037938741645,0.2,0.0,0.2,1.0,0.0180779714157445,0.0186545570822485,0.6628018969370822,0.0186545570822485,0.0180779714157445,0.0610811870910324,0.0601298119334238,0.0119821137471298,0.0119821137471298,0.0404847266711051,0.0398541534119433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937741822018994,0.18079493492789306,0.08652831516004221,0.9105409153952844,0.6382596188421431,0.08230742173760112,0.3593314763231198,0.3370473537604457,0.18079493492789306,0.13682729511079844,0.0,0.0,0.0,0.0,0.926490984743412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916782246879334,0.8346047156726768,0.0,0.819205065072107,0.9134716848399578,0.819205065072107,0.8631727048892015,0.9176925782623989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6167406380027739,0.3832593619972261,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.44625520110957007,0.6025967703175634,0.44114352377158866,0.0,0.0,0.0,0.29792472740063314,0.29792472740063314,0.29792472740063314,0.02884277172001407,0.463245492371706,1.3862943611198906,0.6931471805599453,0.28897102327593926,-0.3074605512207544,0,0,2012.0,3.0,0.6931471805599453,0.0,1.0,0.8083703190013869,unknown,Acidipropionibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
